"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:06:18,FALSE,NA,"968125069191819266",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mmaarriee_",2929,TRUE,FALSE,NA,NA
"2","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:06:06,FALSE,NA,"968125020215136257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BvbyLit",2929,TRUE,FALSE,NA,NA
"3","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:05:24,FALSE,NA,"968124846558339072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","M_Will12",2929,TRUE,FALSE,NA,NA
"4","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:05:12,FALSE,NA,"968124792888012805",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LifeAsTay__",2929,TRUE,FALSE,NA,NA
"5","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:05:06,FALSE,NA,"968124767214755840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","elongatedbeauty",2929,TRUE,FALSE,NA,NA
"6","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:04:59,FALSE,NA,"968124738643120130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dbg_John",2929,TRUE,FALSE,NA,NA
"7","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:04:48,FALSE,NA,"968124694032510976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xxkaeexx",2929,TRUE,FALSE,NA,NA
"8","Archive Thread: All-Star Weekend NBA Livestream - https://t.co/3UvPUlbTvy",FALSE,0,NA,2018-02-26 14:04:30,FALSE,NA,"968124617431789568",NA,"<a href=""http://watchsoccergames.live"" rel=""nofollow"">AUTO POSTER FOR WATCHSOCCERGAMES</a>","watchsports_hd",0,FALSE,FALSE,NA,NA
"9","Watch N.E.R.D. Team With Migos for the 2018 NBA All-Star Game Halftime Show https://t.co/Jh5cbETwlH… https://t.co/DOVsgUP8y7",FALSE,0,NA,2018-02-26 14:04:25,TRUE,NA,"968124597974511617",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","marvinmusic",0,FALSE,FALSE,NA,NA
"10","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:04:23,FALSE,NA,"968124589128773632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThatBrooksGirl",2929,TRUE,FALSE,NA,NA
"11","The NBA All-Star weekend ain’t got nothing on the CIAA weekend when it comes to  ‘steppin’ out! Don’t you do it! Do… https://t.co/7ESfiDvov3",FALSE,0,NA,2018-02-26 14:04:17,TRUE,NA,"968124564969611265",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paulysnubnoze",0,FALSE,FALSE,NA,NA
"12","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:04:11,FALSE,NA,"968124536616030208",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aniiisaaaa_",2929,TRUE,FALSE,NA,NA
"13","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:03:46,FALSE,NA,"968124432203108353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","0hjill",2929,TRUE,FALSE,NA,NA
"14","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:03:39,FALSE,NA,"968124405355352064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_bizzyb_",2929,TRUE,FALSE,NA,NA
"15","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:03:31,FALSE,NA,"968124371314331648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jayachanel00",2929,TRUE,FALSE,NA,NA
"16","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:03:10,FALSE,NA,"968124283036807168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","divineroyalty_",2929,TRUE,FALSE,NA,NA
"17","Chris Brown NBA Celebrity All-Star Game 2018: https://t.co/7Qi5GDCpc0 via @YouTube",FALSE,0,NA,2018-02-26 14:02:59,FALSE,NA,"968124235469262848",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","abudy17",0,FALSE,FALSE,NA,NA
"18","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:02:57,FALSE,NA,"968124227793670144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sean0zero",2929,TRUE,FALSE,NA,NA
"19","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:02:44,FALSE,NA,"968124173225811971",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_babyytee_",2929,TRUE,FALSE,NA,NA
"20","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:02:38,FALSE,NA,"968124146650636289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xstrangeclouds",2929,TRUE,FALSE,NA,NA
"21","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:02:28,FALSE,NA,"968124107731632128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mowers4Life",2929,TRUE,FALSE,NA,NA
"22","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:02:20,FALSE,NA,"968124071199367169",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JimmyGotSoul_",2929,TRUE,FALSE,NA,NA
"23","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:02:10,FALSE,NA,"968124032573845504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hipstapaulynn",2929,TRUE,FALSE,NA,NA
"24","Could The NBA's All-Star Game Logos Be Heading Towards Standardization? https://t.co/l96x9Emczz #DSNBusiness",FALSE,0,NA,2018-02-26 14:01:52,FALSE,NA,"968123956971655169",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","DannyShookNews",0,FALSE,FALSE,NA,NA
"25","RT @RNB215: Hall of Famer 16'
NBA MVP 01'
4X NBA scoring champ
11X NBA All-Star
2X NBA All-Star Game MVP
7X All-NBA
3X NBA steals leader
7X…",FALSE,0,NA,2018-02-26 14:01:40,FALSE,NA,"968123903649439746",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_badrapper1",345,TRUE,FALSE,NA,NA
"26","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:01:32,FALSE,NA,"968123869902057472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chriscj__",2929,TRUE,FALSE,NA,NA
"27","RT @RNB215: Hall of Famer 16'
NBA MVP 01'
4X NBA scoring champ
11X NBA All-Star
2X NBA All-Star Game MVP
7X All-NBA
3X NBA steals leader
7X…",FALSE,0,NA,2018-02-26 14:01:22,FALSE,NA,"968123830198816769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SimplyJellybean",345,TRUE,FALSE,NA,NA
"28","All-Star Weekend | Leftover Quotes of Note #quote https://t.co/yLeekDsbZY - <ed><U+00A0><U+00BD><ed><U+00BA><U+0080> Grow your followers by posting better… https://t.co/tZ4xVdyYZZ",FALSE,0,NA,2018-02-26 14:01:16,TRUE,NA,"968123804676390918",NA,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","ThePaintedBrain",0,FALSE,FALSE,NA,NA
"29","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:01:16,FALSE,NA,"968123804546404352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jo_waves__yo",2929,TRUE,FALSE,NA,NA
"30","All-Star Weekend | Leftover Quotes of Note #quote https://t.co/eEEkpgzYGG - <ed><U+00A0><U+00BD><ed><U+00BA><U+0080> Grow your followers by posting better… https://t.co/blCl7RfW8V",FALSE,0,NA,2018-02-26 14:01:12,TRUE,NA,"968123786846527488",NA,"<a href=""https://commun.it"" rel=""nofollow"">Commun.it Intelligence</a>","JANECHISOM7",0,FALSE,FALSE,NA,NA
"31","At The Mall With Kevin Love: Banana Republic Cashes In On NBA All-Star Weekend via @forbes https://t.co/u0WNxOyQny",FALSE,0,NA,2018-02-26 14:01:02,FALSE,NA,"968123746082000896",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","FashionablyCLE",0,FALSE,FALSE,NA,NA
"32","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:01:01,FALSE,NA,"968123741522685957",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gillian_Noelle",2929,TRUE,FALSE,NA,NA
"33","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:00:52,FALSE,NA,"968123704357150720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Queen_Eden_",2929,TRUE,FALSE,NA,NA
"34","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:00:46,FALSE,NA,"968123678562152448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","natalieeteran",2929,TRUE,FALSE,NA,NA
"35","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:00:38,FALSE,NA,"968123645573943297",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Desii__96",2929,TRUE,FALSE,NA,NA
"36","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:00:32,FALSE,NA,"968123621062402049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tnj_96",2929,TRUE,FALSE,NA,NA
"37","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 14:00:00,FALSE,NA,"968123485829652481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonJon_YG",2929,TRUE,FALSE,NA,NA
"38","RT @all_starweekend: For the first time in history, you have Michael Jordan who will go from playing in the 1991 NBA All-Star Game last tim…",FALSE,0,NA,2018-02-26 14:00:00,FALSE,NA,"968123483816382465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CDot583",11,TRUE,FALSE,NA,NA
"39","RT @all_starweekend: Next year NBA All-Star Weekend is in @hornets  - Visit https://t.co/0MUCeJtAO8",FALSE,0,NA,2018-02-26 13:59:56,FALSE,NA,"968123468138106882",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","howUlikeITT",10,TRUE,FALSE,NA,NA
"40","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:59:36,FALSE,NA,"968123383257985024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__97em",2929,TRUE,FALSE,NA,NA
"41","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:59:35,FALSE,NA,"968123380749627392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingKasem10",2929,TRUE,FALSE,NA,NA
"42","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:59:17,FALSE,NA,"968123305122246657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gxldm",2929,TRUE,FALSE,NA,NA
"43","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:59:02,FALSE,NA,"968123243646390272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xtrasmalleah",2929,TRUE,FALSE,NA,NA
"44","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:59:01,FALSE,NA,"968123239221383168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miss_nwagbara",2929,TRUE,FALSE,NA,NA
"45","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:58:57,FALSE,NA,"968123222888763392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_ngozi_okonkwo_",2929,TRUE,FALSE,NA,NA
"46","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:58:47,FALSE,NA,"968123177380564993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jc_minnie",2929,TRUE,FALSE,NA,NA
"47","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:58:37,FALSE,NA,"968123136783867904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brookbailey_4",2929,TRUE,FALSE,NA,NA
"48","Could The NBA's All-Star Game Logos Be Heading Towards Standardization?: Back on February… https://t.co/Frothbg7Yo",FALSE,0,NA,2018-02-26 13:58:34,FALSE,NA,"968123123722866690",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","TradeviewHere",0,FALSE,FALSE,NA,NA
"49","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:58:29,FALSE,NA,"968123102407417858",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BriahPerrae",2929,TRUE,FALSE,NA,NA
"50","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:58:25,FALSE,NA,"968123087991574528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theRealPLloyd",2929,TRUE,FALSE,NA,NA
"51","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:58:20,FALSE,NA,"968123064629301251",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pambamk",2929,TRUE,FALSE,NA,NA
"52","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:58:15,FALSE,NA,"968123046153326593",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liizfiit",2929,TRUE,FALSE,NA,NA
"53","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:58:11,FALSE,NA,"968123027115343872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThatNevilsKid",2929,TRUE,FALSE,NA,NA
"54","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:57:59,FALSE,NA,"968122979631673344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__UncleE",2929,TRUE,FALSE,NA,NA
"55","RT @OnlyInBOS: During the NBA All-Star Game, Odell Beckham Jr. told Kyrie Irving that he wants to go to the Patriots.   https://t.co/n4rhwC…",FALSE,0,NA,2018-02-26 13:57:52,FALSE,NA,"968122947050377216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asiamae02",1467,TRUE,FALSE,NA,NA
"56","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:57:39,FALSE,NA,"968122893136814080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nmarieb_",2929,TRUE,FALSE,NA,NA
"57","@Taco_Tripping @DustinEdits @SInow @jimmerfredette @NBA @FOXSports ""game doesnt translate""???? ummm... if you can s… https://t.co/6LVnuym2NW",FALSE,0,"Taco_Tripping",2018-02-26 13:57:39,TRUE,"968110019324473344","968122892448870400","3348163383","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BSkip22",0,FALSE,FALSE,NA,NA
"58","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:57:29,FALSE,NA,"968122852468805632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","t_rachella",2929,TRUE,FALSE,NA,NA
"59","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:57:28,FALSE,NA,"968122846441541632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ceethegreatest",2929,TRUE,FALSE,NA,NA
"60","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:57:26,FALSE,NA,"968122839663628289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shemoanslexxo",2929,TRUE,FALSE,NA,NA
"61","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:57:26,FALSE,NA,"968122839214804992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__taajyyyy",2929,TRUE,FALSE,NA,NA
"62","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:57:05,FALSE,NA,"968122751184719872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Macovahoes",2929,TRUE,FALSE,NA,NA
"63","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:57:05,FALSE,NA,"968122750144479232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sonjahh__",2929,TRUE,FALSE,NA,NA
"64","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:57:00,FALSE,NA,"968122730632613893",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LosesofGaines",2929,TRUE,FALSE,NA,NA
"65","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:57:00,FALSE,NA,"968122728866828291",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ItgirlB_",2929,TRUE,FALSE,NA,NA
"66","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:56:57,FALSE,NA,"968122719983239168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Gabe_Amegatcher",2929,TRUE,FALSE,NA,NA
"67","RT @RNB215: Hall of Famer 16'
NBA MVP 01'
4X NBA scoring champ
11X NBA All-Star
2X NBA All-Star Game MVP
7X All-NBA
3X NBA steals leader
7X…",FALSE,0,NA,2018-02-26 13:56:49,FALSE,NA,"968122685325799425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oh_Zayaaa",345,TRUE,FALSE,NA,NA
"68","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:56:46,FALSE,NA,"968122673669828609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","the_mavs_fan",2929,TRUE,FALSE,NA,NA
"69","RT @RNB215: Hall of Famer 16'
NBA MVP 01'
4X NBA scoring champ
11X NBA All-Star
2X NBA All-Star Game MVP
7X All-NBA
3X NBA steals leader
7X…",FALSE,0,NA,2018-02-26 13:56:45,FALSE,NA,"968122667919396865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ve_conmigo",345,TRUE,FALSE,NA,NA
"70","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:56:29,FALSE,NA,"968122600881819648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JShark13BoB",2929,TRUE,FALSE,NA,NA
"71","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:56:21,FALSE,NA,"968122565129658369",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jazzyfresh_10",2929,TRUE,FALSE,NA,NA
"72","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:56:17,FALSE,NA,"968122549212254209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrisjamezzz",2929,TRUE,FALSE,NA,NA
"73","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:56:12,FALSE,NA,"968122530547380226",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Whoisflyght",2929,TRUE,FALSE,NA,NA
"74","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:56:11,FALSE,NA,"968122524390260736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TroyFowler16",2929,TRUE,FALSE,NA,NA
"75","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:56:09,FALSE,NA,"968122518258245633",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SinfulVixxxen",2929,TRUE,FALSE,NA,NA
"76","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:55:54,FALSE,NA,"968122454483841032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_dvnv_",2929,TRUE,FALSE,NA,NA
"77","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:55:51,FALSE,NA,"968122443259961344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RELLBECOOLIN",2929,TRUE,FALSE,NA,NA
"78","RT @JMKTV: This is going viral on Facebook right now. How is she not signed? Her pitch, the control of her voice and SHE HAS NO MIC! Wow. N…",FALSE,0,NA,2018-02-26 13:55:47,FALSE,NA,"968122423118876674",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kianasamone",2929,TRUE,FALSE,NA,NA
