"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"11","Join us @Oriamscotland tonight for an evening of festivities in celebration of #ChineseNewYear and #YearoftheDog! https://t.co/61qA8Yg63t",FALSE,0,NA,2018-02-26 13:45:26,FALSE,NA,"968119819051651072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","thewattclub",0,FALSE,FALSE,NA,NA
"12","thanks <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BD> everyone who came along for a very special celebration of the #ChineseNewYear… https://t.co/TW2wk61AWz",FALSE,0,NA,2018-02-26 13:45:16,FALSE,NA,"968119776487854082",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","magzogrady",0,FALSE,FALSE,NA,NA
"13","RT @ninja__shrimp: Next stop...hitting up Chinatown to celebrate her first #ChineseNewYear <ed><U+00A0><U+00BC><ed><U+00BE><U+008A><ed><U+00A0><U+00BC><ed><U+00BF><U+00AE><ed><U+00A0><U+00BD><ed><U+00B8><U+0083> #WynonnaTravels https://t.co/elczNrYv6U",FALSE,0,NA,2018-02-26 13:43:00,FALSE,NA,"968119206934925312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Deb_Renee",1,TRUE,FALSE,NA,NA
"14","RT @ninja__shrimp: Lil Wynonna found waverly while wandering aroundChinatown <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> #WynonnaTravels #SF #ChineseNewYear @Deb_Renee https://t.co/…",FALSE,0,NA,2018-02-26 13:42:08,FALSE,NA,"968118989414158336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Deb_Renee",1,TRUE,FALSE,NA,NA
"15","#chinesenewyear #yearofthedog finally here - https://t.co/1Nuv07c6xa",FALSE,0,NA,2018-02-26 13:40:44,FALSE,NA,"968118636228562944",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","abennettphotouk",0,FALSE,FALSE,NA,NA
"16","#ChineseNewYear #YearoftheDog in #Johannesburg @AFPphoto https://t.co/FzpNeKRrvQ",FALSE,0,NA,2018-02-26 13:39:27,FALSE,NA,"968118313934114818",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","let_zephyrspin",0,FALSE,FALSE,NA,NA
"17","Our Chinese New Year Celebration.  Please accept our best wishes for you and your family---live a happy life and ev… https://t.co/v8UKVNjfe9",FALSE,0,NA,2018-02-26 13:37:22,TRUE,NA,"968117788509392896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","crhebert",0,FALSE,FALSE,NA,NA
"18","Chinese New Year! #ChineseNewYear #AirJordan #sneakerhead #kicksshop #kicksonfire #SILshop https://t.co/PoQH40MZHE",FALSE,0,NA,2018-02-26 13:37:06,FALSE,NA,"968117723761991680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SportClothes",0,FALSE,FALSE,NA,NA
"19","RT @Caaanonman: Go Listen to that #ChineseNewYear by @_BragginRights #CNY <ed><U+00A0><U+00BD><ed><U+00B0><U+0089><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> #BLVDBOYS Listening Party 2-28-18 https://t.co/IiRjnP6tX6",FALSE,0,NA,2018-02-26 13:36:10,FALSE,NA,"968117487085768705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BLVD_BOYS",3,TRUE,FALSE,NA,NA
"20","#mauritius #bagatelle #chinesenewyear #spring #safartime #amazing_tourist #holiday #travel4arab… https://t.co/75fLT7j7QR",FALSE,0,NA,2018-02-26 13:35:04,FALSE,NA,"968117211004067845",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","moortoza0704",0,FALSE,FALSE,"57.49675","-20.22239"
"21","""It simply isn't an adventure worth telling if there aren't any dragons."" - J.R.R. Tolkien

We had our own adventur… https://t.co/1uK38kiaS6",FALSE,6,NA,2018-02-26 13:33:32,TRUE,NA,"968116823588818945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MadHattersNYC",1,FALSE,FALSE,NA,NA
"22","RT @XHNews: Warm Current - Inside Xi Jinping's schedule for #ChineseNewYear #SpringFestival #XiJinping https://t.co/omqHiifZzu",FALSE,0,NA,2018-02-26 13:32:35,FALSE,NA,"968116586694500353",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Freddylopez8",868,TRUE,FALSE,NA,NA
"23","Here at Oban we had a lovely traditional Chinese breakfast to celebrate #ChineseNewYear. We were spoilt with many d… https://t.co/anIqGC3jVU",FALSE,1,NA,2018-02-26 13:32:04,TRUE,NA,"968116457027629056",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","ObanIntl",0,FALSE,FALSE,NA,NA
"24","The latest The China Letter Daily! https://t.co/De7lsycN2A Thanks to @KilicKanat @ThatsOnline @vshih2 #chinesenewyear",FALSE,0,NA,2018-02-26 13:31:29,FALSE,NA,"968116308310097920",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","ChinaLetter",0,FALSE,FALSE,NA,NA
"25","A good time was had by all.

#ChineseNewYear 

We are grateful to members of the KULOC for their continued support… https://t.co/W3q77Qxa9V",FALSE,1,NA,2018-02-26 13:29:30,TRUE,NA,"968115809628377091",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChSuptPMain",0,FALSE,FALSE,NA,NA
"26","RT @DiploMog: <U+65B0><U+5E74><U+5FEB><U+4E50> - Xin Nian Kuai Le! Wishing my Twitter friends a Happy #ChineseNewYear<U+FFFC> and #LunarNewYear. #YearoftheDog2018? You must b…",FALSE,0,NA,2018-02-26 13:21:36,FALSE,NA,"968113820362256385",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WomanMenDesire",663,TRUE,FALSE,NA,NA
"27","RT @AnnaForFlorida: #Selfie moment too <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B2><U+00AB> #ChineseNewYear https://t.co/FPvbB7XJW5",FALSE,0,NA,2018-02-26 13:20:50,FALSE,NA,"968113628170915842",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Nealinthekeys",1,TRUE,FALSE,NA,NA
"28","RT @GloucesterPark: Check out our #ChineseNewYear photo album on Facebook! 

<ed><U+00A0><U+00BD><ed><U+00B6><U+00A5>: https://t.co/Xth0oj7eSu

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B8>: @scottyhamilton https://t.co/wC…",FALSE,0,NA,2018-02-26 13:18:41,FALSE,NA,"968113087260737538",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scottyhamilton",1,TRUE,FALSE,NA,NA
"29","Check out our #ChineseNewYear photo album on Facebook! 

<ed><U+00A0><U+00BD><ed><U+00B6><U+00A5>: https://t.co/Xth0oj7eSu

<ed><U+00A0><U+00BD><ed><U+00B3><U+00B8>: @scottyhamilton https://t.co/wCqS3RPKcN",FALSE,1,NA,2018-02-26 13:18:27,FALSE,NA,"968113027500290048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GloucesterPark",1,FALSE,FALSE,NA,NA
"30","Come along to @Oriamscotland tonight for an evening of festivities in celebration of #ChineseNewYear and… https://t.co/PgEoViaHsf",FALSE,0,NA,2018-02-26 13:15:12,TRUE,NA,"968112209762103296",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","HeriotWattUni",0,FALSE,FALSE,NA,NA
